20180527 08:02:04.671049Z 13310 INFO  500 - batch.cc:201
20180527 08:02:04.721676Z 13310 INFO  client-182 connected - batch.cc:86
20180527 08:02:04.721922Z 13310 INFO  client-182 sent requests - batch.cc:101
20180527 08:02:04.721955Z 13310 INFO  client-183 connected - batch.cc:86
20180527 08:02:04.722203Z 13310 INFO  client-183 sent requests - batch.cc:101
20180527 08:02:04.722238Z 13310 INFO  client-184 connected - batch.cc:86
20180527 08:02:04.722485Z 13310 INFO  client-184 sent requests - batch.cc:101
20180527 08:02:04.722516Z 13310 INFO  client-185 connected - batch.cc:86
20180527 08:02:04.722761Z 13310 INFO  client-185 sent requests - batch.cc:101
20180527 08:02:04.722798Z 13310 INFO  client-186 connected - batch.cc:86
20180527 08:02:04.723040Z 13310 INFO  client-186 sent requests - batch.cc:101
20180527 08:02:04.723073Z 13310 INFO  client-187 connected - batch.cc:86
20180527 08:02:04.723314Z 13310 INFO  client-187 sent requests - batch.cc:101
20180527 08:02:04.723349Z 13310 INFO  client-188 connected - batch.cc:86
20180527 08:02:04.723590Z 13310 INFO  client-188 sent requests - batch.cc:101
20180527 08:02:04.723742Z 13310 INFO  client-189 connected - batch.cc:86
20180527 08:02:04.724012Z 13310 INFO  client-189 sent requests - batch.cc:101
20180527 08:02:04.724052Z 13310 INFO  client-190 connected - batch.cc:86
20180527 08:02:04.724325Z 13310 INFO  client-190 sent requests - batch.cc:101
20180527 08:02:04.724367Z 13310 INFO  client-191 connected - batch.cc:86
20180527 08:02:04.724621Z 13310 INFO  client-191 sent requests - batch.cc:101
20180527 08:02:04.724657Z 13310 INFO  client-192 connected - batch.cc:86
20180527 08:02:04.724917Z 13310 INFO  client-192 sent requests - batch.cc:101
20180527 08:02:04.724954Z 13310 INFO  client-193 connected - batch.cc:86
20180527 08:02:04.725205Z 13310 INFO  client-193 sent requests - batch.cc:101
20180527 08:02:04.725242Z 13310 INFO  client-194 connected - batch.cc:86
20180527 08:02:04.725457Z 13310 INFO  client-194 sent requests - batch.cc:101
20180527 08:02:04.725493Z 13310 INFO  client-195 connected - batch.cc:86
20180527 08:02:04.725748Z 13310 INFO  client-195 sent requests - batch.cc:101
20180527 08:02:04.725783Z 13310 INFO  client-196 connected - batch.cc:86
20180527 08:02:04.726027Z 13310 INFO  client-196 sent requests - batch.cc:101
20180527 08:02:04.726059Z 13310 INFO  client-197 connected - batch.cc:86
20180527 08:02:04.726302Z 13310 INFO  client-197 sent requests - batch.cc:101
20180527 08:02:04.726338Z 13310 INFO  client-198 connected - batch.cc:86
20180527 08:02:04.726582Z 13310 INFO  client-198 sent requests - batch.cc:101
20180527 08:02:04.726616Z 13310 INFO  client-199 connected - batch.cc:86
20180527 08:02:04.726861Z 13310 INFO  client-199 sent requests - batch.cc:101
20180527 08:02:04.726893Z 13310 INFO  client-200 connected - batch.cc:86
20180527 08:02:04.727133Z 13310 INFO  client-200 sent requests - batch.cc:101
20180527 08:02:04.727166Z 13310 INFO  client-201 connected - batch.cc:86
20180527 08:02:04.727409Z 13310 INFO  client-201 sent requests - batch.cc:101
20180527 08:02:04.727446Z 13310 INFO  client-202 connected - batch.cc:86
20180527 08:02:04.727688Z 13310 INFO  client-202 sent requests - batch.cc:101
20180527 08:02:04.727723Z 13310 INFO  client-203 connected - batch.cc:86
20180527 08:02:04.727967Z 13310 INFO  client-203 sent requests - batch.cc:101
20180527 08:02:04.728000Z 13310 INFO  client-204 connected - batch.cc:86
20180527 08:02:04.728243Z 13310 INFO  client-204 sent requests - batch.cc:101
20180527 08:02:04.728277Z 13310 INFO  client-205 connected - batch.cc:86
20180527 08:02:04.728520Z 13310 INFO  client-205 sent requests - batch.cc:101
20180527 08:02:04.728559Z 13310 INFO  client-206 connected - batch.cc:86
20180527 08:02:04.728801Z 13310 INFO  client-206 sent requests - batch.cc:101
20180527 08:02:04.728835Z 13310 INFO  client-207 connected - batch.cc:86
20180527 08:02:04.729077Z 13310 INFO  client-207 sent requests - batch.cc:101
20180527 08:02:04.729109Z 13310 INFO  client-208 connected - batch.cc:86
20180527 08:02:04.729352Z 13310 INFO  client-208 sent requests - batch.cc:101
20180527 08:02:04.729386Z 13310 INFO  client-209 connected - batch.cc:86
20180527 08:02:04.729627Z 13310 INFO  client-209 sent requests - batch.cc:101
20180527 08:02:04.729674Z 13310 INFO  client-210 connected - batch.cc:86
20180527 08:02:04.729918Z 13310 INFO  client-210 sent requests - batch.cc:101
20180527 08:02:04.729954Z 13310 INFO  client-211 connected - batch.cc:86
20180527 08:02:04.730198Z 13310 INFO  client-211 sent requests - batch.cc:101
20180527 08:02:04.730229Z 13310 INFO  client-212 connected - batch.cc:86
20180527 08:02:04.730470Z 13310 INFO  client-212 sent requests - batch.cc:101
20180527 08:02:04.730505Z 13310 INFO  client-233 connected - batch.cc:86
20180527 08:02:04.730747Z 13310 INFO  client-233 sent requests - batch.cc:101
20180527 08:02:04.730781Z 13310 INFO  client-236 connected - batch.cc:86
20180527 08:02:04.731022Z 13310 INFO  client-236 sent requests - batch.cc:101
20180527 08:02:04.731056Z 13310 INFO  client-239 connected - batch.cc:86
20180527 08:02:04.731299Z 13310 INFO  client-239 sent requests - batch.cc:101
20180527 08:02:04.731440Z 13310 INFO  client-242 connected - batch.cc:86
20180527 08:02:04.731686Z 13310 INFO  client-242 sent requests - batch.cc:101
20180527 08:02:04.731720Z 13310 INFO  client-244 connected - batch.cc:86
20180527 08:02:04.731961Z 13310 INFO  client-244 sent requests - batch.cc:101
20180527 08:02:04.731997Z 13310 INFO  client-247 connected - batch.cc:86
20180527 08:02:04.732239Z 13310 INFO  client-247 sent requests - batch.cc:101
20180527 08:02:04.732270Z 13310 INFO  client-249 connected - batch.cc:86
20180527 08:02:04.732514Z 13310 INFO  client-249 sent requests - batch.cc:101
20180527 08:02:04.732549Z 13310 INFO  client-252 connected - batch.cc:86
20180527 08:02:04.732791Z 13310 INFO  client-252 sent requests - batch.cc:101
20180527 08:02:04.732826Z 13310 INFO  client-254 connected - batch.cc:86
20180527 08:02:04.733065Z 13310 INFO  client-254 sent requests - batch.cc:101
20180527 08:02:04.733098Z 13310 INFO  client-255 connected - batch.cc:86
20180527 08:02:04.733340Z 13310 INFO  client-255 sent requests - batch.cc:101
20180527 08:02:04.733370Z 13310 INFO  client-257 connected - batch.cc:86
20180527 08:02:04.733539Z 13310 INFO  client-257 sent requests - batch.cc:101
20180527 08:02:04.733565Z 13310 INFO  client-258 connected - batch.cc:86
20180527 08:02:04.733768Z 13310 INFO  client-258 sent requests - batch.cc:101
20180527 08:02:04.733803Z 13310 INFO  client-259 connected - batch.cc:86
20180527 08:02:04.734049Z 13310 INFO  client-259 sent requests - batch.cc:101
20180527 08:02:04.734083Z 13310 INFO  client-260 connected - batch.cc:86
20180527 08:02:04.734325Z 13310 INFO  client-260 sent requests - batch.cc:101
20180527 08:02:04.734355Z 13310 INFO  client-261 connected - batch.cc:86
20180527 08:02:04.734594Z 13310 INFO  client-261 sent requests - batch.cc:101
20180527 08:02:04.734628Z 13310 INFO  client-262 connected - batch.cc:86
20180527 08:02:04.734869Z 13310 INFO  client-262 sent requests - batch.cc:101
20180527 08:02:04.734902Z 13310 INFO  client-263 connected - batch.cc:86
20180527 08:02:04.735144Z 13310 INFO  client-263 sent requests - batch.cc:101
20180527 08:02:04.735176Z 13310 INFO  client-264 connected - batch.cc:86
20180527 08:02:04.735416Z 13310 INFO  client-264 sent requests - batch.cc:101
20180527 08:02:04.735446Z 13310 INFO  client-265 connected - batch.cc:86
20180527 08:02:04.735695Z 13310 INFO  client-265 sent requests - batch.cc:101
20180527 08:02:04.735730Z 13310 INFO  client-266 connected - batch.cc:86
20180527 08:02:04.735972Z 13310 INFO  client-266 sent requests - batch.cc:101
20180527 08:02:04.736007Z 13310 INFO  client-267 connected - batch.cc:86
20180527 08:02:04.736249Z 13310 INFO  client-267 sent requests - batch.cc:101
20180527 08:02:04.736283Z 13310 INFO  client-268 connected - batch.cc:86
20180527 08:02:04.736522Z 13310 INFO  client-268 sent requests - batch.cc:101
20180527 08:02:04.736553Z 13310 INFO  client-269 connected - batch.cc:86
20180527 08:02:04.736796Z 13310 INFO  client-269 sent requests - batch.cc:101
20180527 08:02:04.736829Z 13310 INFO  client-270 connected - batch.cc:86
20180527 08:02:04.737070Z 13310 INFO  client-270 sent requests - batch.cc:101
20180527 08:02:04.737104Z 13310 INFO  client-271 connected - batch.cc:86
20180527 08:02:04.737345Z 13310 INFO  client-271 sent requests - batch.cc:101
20180527 08:02:04.737381Z 13310 INFO  client-272 connected - batch.cc:86
20180527 08:02:04.737623Z 13310 INFO  client-272 sent requests - batch.cc:101
20180527 08:02:04.737655Z 13310 INFO  client-273 connected - batch.cc:86
20180527 08:02:04.737911Z 13310 INFO  client-273 sent requests - batch.cc:101
20180527 08:02:04.737946Z 13310 INFO  client-274 connected - batch.cc:86
20180527 08:02:04.738189Z 13310 INFO  client-274 sent requests - batch.cc:101
20180527 08:02:04.738426Z 13310 INFO  201 events happened - epoller.cc:75
20180527 08:02:04.738591Z 13310 INFO  client-275 connected - batch.cc:86
20180527 08:02:04.738833Z 13310 INFO  client-275 sent requests - batch.cc:101
20180527 08:02:04.738865Z 13310 INFO  client-276 connected - batch.cc:86
20180527 08:02:04.739122Z 13310 INFO  client-276 sent requests - batch.cc:101
20180527 08:02:04.739159Z 13310 INFO  client-277 connected - batch.cc:86
20180527 08:02:04.739403Z 13310 INFO  client-277 sent requests - batch.cc:101
20180527 08:02:04.739435Z 13310 INFO  client-278 connected - batch.cc:86
20180527 08:02:04.739676Z 13310 INFO  client-278 sent requests - batch.cc:101
20180527 08:02:04.739712Z 13310 INFO  client-279 connected - batch.cc:86
20180527 08:02:04.739953Z 13310 INFO  client-279 sent requests - batch.cc:101
20180527 08:02:04.739985Z 13310 INFO  client-280 connected - batch.cc:86
20180527 08:02:04.740227Z 13310 INFO  client-280 sent requests - batch.cc:101
20180527 08:02:04.740260Z 13310 INFO  client-281 connected - batch.cc:86
20180527 08:02:04.740455Z 13310 INFO  client-281 sent requests - batch.cc:101
20180527 08:02:04.740482Z 13310 INFO  client-282 connected - batch.cc:86
20180527 08:02:04.740725Z 13310 INFO  client-282 sent requests - batch.cc:101
20180527 08:02:04.740757Z 13310 INFO  client-284 connected - batch.cc:86
20180527 08:02:04.740999Z 13310 INFO  client-284 sent requests - batch.cc:101
20180527 08:02:04.741033Z 13310 INFO  client-285 connected - batch.cc:86
20180527 08:02:04.741275Z 13310 INFO  client-285 sent requests - batch.cc:101
20180527 08:02:04.741309Z 13310 INFO  client-286 connected - batch.cc:86
20180527 08:02:04.741551Z 13310 INFO  client-286 sent requests - batch.cc:101
20180527 08:02:04.741581Z 13310 INFO  client-288 connected - batch.cc:86
20180527 08:02:04.741840Z 13310 INFO  client-288 sent requests - batch.cc:101
20180527 08:02:04.741874Z 13310 INFO  client-289 connected - batch.cc:86
20180527 08:02:04.742115Z 13310 INFO  client-289 sent requests - batch.cc:101
20180527 08:02:04.742146Z 13310 INFO  client-290 connected - batch.cc:86
20180527 08:02:04.742387Z 13310 INFO  client-290 sent requests - batch.cc:101
20180527 08:02:04.742425Z 13310 INFO  client-291 connected - batch.cc:86
20180527 08:02:04.742667Z 13310 INFO  client-291 sent requests - batch.cc:101
20180527 08:02:04.742702Z 13310 INFO  client-292 connected - batch.cc:86
20180527 08:02:04.742946Z 13310 INFO  client-292 sent requests - batch.cc:101
20180527 08:02:04.742982Z 13310 INFO  client-293 connected - batch.cc:86
20180527 08:02:04.743225Z 13310 INFO  client-293 sent requests - batch.cc:101
20180527 08:02:04.743258Z 13310 INFO  client-295 connected - batch.cc:86
20180527 08:02:04.743503Z 13310 INFO  client-295 sent requests - batch.cc:101
20180527 08:02:04.743537Z 13310 INFO  client-297 connected - batch.cc:86
20180527 08:02:04.743781Z 13310 INFO  client-297 sent requests - batch.cc:101
20180527 08:02:04.743813Z 13310 INFO  client-298 connected - batch.cc:86
20180527 08:02:04.744057Z 13310 INFO  client-298 sent requests - batch.cc:101
20180527 08:02:04.744092Z 13310 INFO  client-299 connected - batch.cc:86
20180527 08:02:04.744334Z 13310 INFO  client-299 sent requests - batch.cc:101
20180527 08:02:04.744369Z 13310 INFO  client-300 connected - batch.cc:86
20180527 08:02:04.744612Z 13310 INFO  client-300 sent requests - batch.cc:101
20180527 08:02:04.744647Z 13310 INFO  client-302 connected - batch.cc:86
20180527 08:02:04.744890Z 13310 INFO  client-302 sent requests - batch.cc:101
20180527 08:02:04.744925Z 13310 INFO  client-303 connected - batch.cc:86
20180527 08:02:04.745167Z 13310 INFO  client-303 sent requests - batch.cc:101
20180527 08:02:04.745198Z 13310 INFO  client-305 connected - batch.cc:86
20180527 08:02:04.745443Z 13310 INFO  client-305 sent requests - batch.cc:101
20180527 08:02:04.745476Z 13310 INFO  client-307 connected - batch.cc:86
20180527 08:02:04.745731Z 13310 INFO  client-307 sent requests - batch.cc:101
20180527 08:02:04.745763Z 13310 INFO  client-308 connected - batch.cc:86
20180527 08:02:04.746006Z 13310 INFO  client-308 sent requests - batch.cc:101
20180527 08:02:04.746040Z 13310 INFO  client-311 connected - batch.cc:86
20180527 08:02:04.746279Z 13310 INFO  client-311 sent requests - batch.cc:101
20180527 08:02:04.746313Z 13310 INFO  client-313 connected - batch.cc:86
20180527 08:02:04.746569Z 13310 INFO  client-313 sent requests - batch.cc:101
20180527 08:02:04.746600Z 13310 INFO  client-314 connected - batch.cc:86
20180527 08:02:04.746844Z 13310 INFO  client-314 sent requests - batch.cc:101
20180527 08:02:04.746877Z 13310 INFO  client-315 connected - batch.cc:86
20180527 08:02:04.747121Z 13310 INFO  client-315 sent requests - batch.cc:101
20180527 08:02:04.747152Z 13310 INFO  client-317 connected - batch.cc:86
20180527 08:02:04.747396Z 13310 INFO  client-317 sent requests - batch.cc:101
20180527 08:02:04.747437Z 13310 INFO  client-318 connected - batch.cc:86
20180527 08:02:04.747678Z 13310 INFO  client-318 sent requests - batch.cc:101
20180527 08:02:04.747711Z 13310 INFO  client-319 connected - batch.cc:86
20180527 08:02:04.747952Z 13310 INFO  client-319 sent requests - batch.cc:101
20180527 08:02:04.747983Z 13310 INFO  client-321 connected - batch.cc:86
20180527 08:02:04.748191Z 13310 INFO  client-321 sent requests - batch.cc:101
20180527 08:02:04.748218Z 13310 INFO  client-323 connected - batch.cc:86
20180527 08:02:04.748412Z 13310 INFO  client-323 sent requests - batch.cc:101
20180527 08:02:04.748439Z 13310 INFO  client-324 connected - batch.cc:86
20180527 08:02:04.748632Z 13310 INFO  client-324 sent requests - batch.cc:101
20180527 08:02:04.748656Z 13310 INFO  client-326 connected - batch.cc:86
20180527 08:02:04.748851Z 13310 INFO  client-326 sent requests - batch.cc:101
20180527 08:02:04.748877Z 13310 INFO  client-327 connected - batch.cc:86
20180527 08:02:04.749070Z 13310 INFO  client-327 sent requests - batch.cc:101
20180527 08:02:04.749098Z 13310 INFO  client-328 connected - batch.cc:86
20180527 08:02:04.749281Z 13310 INFO  client-328 sent requests - batch.cc:101
20180527 08:02:04.749318Z 13310 INFO  client-330 connected - batch.cc:86
20180527 08:02:04.749494Z 13310 INFO  client-330 sent requests - batch.cc:101
20180527 08:02:04.749531Z 13310 INFO  client-332 connected - batch.cc:86
20180527 08:02:04.749744Z 13310 INFO  client-332 sent requests - batch.cc:101
20180527 08:02:04.749770Z 13310 INFO  client-333 connected - batch.cc:86
20180527 08:02:04.749963Z 13310 INFO  client-333 sent requests - batch.cc:101
20180527 08:02:04.749989Z 13310 INFO  client-335 connected - batch.cc:86
20180527 08:02:04.750181Z 13310 INFO  client-335 sent requests - batch.cc:101
20180527 08:02:04.750205Z 13310 INFO  client-337 connected - batch.cc:86
20180527 08:02:04.750395Z 13310 INFO  client-337 sent requests - batch.cc:101
20180527 08:02:04.750421Z 13310 INFO  client-339 connected - batch.cc:86
20180527 08:02:04.750670Z 13310 INFO  client-339 sent requests - batch.cc:101
20180527 08:02:04.750708Z 13310 INFO  client-342 connected - batch.cc:86
20180527 08:02:04.750935Z 13310 INFO  client-342 sent requests - batch.cc:101
20180527 08:02:04.750967Z 13310 INFO  client-345 connected - batch.cc:86
20180527 08:02:04.751211Z 13310 INFO  client-345 sent requests - batch.cc:101
20180527 08:02:04.751253Z 13310 INFO  client-347 connected - batch.cc:86
20180527 08:02:04.751495Z 13310 INFO  client-347 sent requests - batch.cc:101
20180527 08:02:04.751534Z 13310 INFO  client-351 connected - batch.cc:86
20180527 08:02:04.751784Z 13310 INFO  client-351 sent requests - batch.cc:101
20180527 08:02:04.751820Z 13310 INFO  client-353 connected - batch.cc:86
20180527 08:02:04.752051Z 13310 INFO  client-353 sent requests - batch.cc:101
20180527 08:02:04.752086Z 13310 INFO  client-355 connected - batch.cc:86
20180527 08:02:04.752324Z 13310 INFO  client-355 sent requests - batch.cc:101
20180527 08:02:04.752356Z 13310 INFO  client-357 connected - batch.cc:86
20180527 08:02:04.752598Z 13310 INFO  client-357 sent requests - batch.cc:101
20180527 08:02:04.752635Z 13310 INFO  client-359 connected - batch.cc:86
20180527 08:02:04.752879Z 13310 INFO  client-359 sent requests - batch.cc:101
20180527 08:02:04.752912Z 13310 INFO  client-360 connected - batch.cc:86
20180527 08:02:04.753163Z 13310 INFO  client-360 sent requests - batch.cc:101
20180527 08:02:04.753202Z 13310 INFO  client-361 connected - batch.cc:86
